session_id,cart,checkout,purchase,view,view_to_cart_time,cart_to_checkout_time,checkout_to_purchase_time
3521,2024-01-16 15:10:00,2024-01-16 15:13:00,2024-01-16 15:16:00,2024-01-16 15:09:00,1.0,3.0,3.0
3522,2024-01-02 19:58:00,,,2024-01-02 19:54:00,4.0,,
3523,,,,2024-01-03 06:36:00,,,
3524,,,,2024-01-21 07:09:00,,,
3525,2024-01-26 14:43:00,2024-01-26 14:46:00,2024-01-26 14:47:00,2024-01-26 14:40:00,3.0,3.0,1.0
3526,,,,2024-01-01 00:52:00,,,
3527,,,,2024-01-08 08:11:00,,,
3528,2024-02-03 06:10:00,2024-02-03 06:13:00,2024-02-03 06:14:00,2024-02-03 06:07:00,3.0,3.0,1.0
3529,,,,2024-01-18 07:14:00,,,
3530,2024-01-29 04:32:00,2024-01-29 04:34:00,,2024-01-29 04:29:00,3.0,2.0,
3531,2024-01-01 04:13:00,2024-01-01 04:14:00,2024-01-01 04:17:00,2024-01-01 04:09:00,4.0,1.0,3.0
3532,2024-02-02 12:58:00,2024-02-02 13:02:00,2024-02-02 13:03:00,2024-02-02 12:55:00,3.0,4.0,1.0
3533,2024-01-17 00:20:00,2024-01-17 00:22:00,,2024-01-17 00:19:00,1.0,2.0,
3534,2024-01-06 23:11:00,2024-01-06 23:15:00,2024-01-06 23:18:00,2024-01-06 23:08:00,3.0,4.0,3.0
3535,2024-02-01 01:42:00,2024-02-01 01:44:00,2024-02-01 01:45:00,2024-02-01 01:39:00,3.0,2.0,1.0
3536,2024-01-24 17:14:00,,,2024-01-24 17:13:00,1.0,,
3537,2024-01-07 21:00:00,,,2024-01-07 20:58:00,2.0,,
3538,2024-01-12 20:42:00,2024-01-12 20:44:00,,2024-01-12 20:39:00,3.0,2.0,
3539,2024-01-23 14:27:00,2024-01-23 14:29:00,2024-01-23 14:31:00,2024-01-23 14:25:00,2.0,2.0,2.0
3540,2024-02-02 10:47:00,,,2024-02-02 10:46:00,1.0,,
3541,,,,2024-01-01 00:56:00,,,
3542,2024-01-28 17:50:00,2024-01-28 17:54:00,2024-01-28 17:57:00,2024-01-28 17:46:00,4.0,4.0,3.0
3543,2024-02-01 11:24:00,2024-02-01 11:26:00,2024-02-01 11:28:00,2024-02-01 11:22:00,2.0,2.0,2.0
3544,2024-01-23 09:03:00,2024-01-23 09:06:00,2024-01-23 09:10:00,2024-01-23 09:00:00,3.0,3.0,4.0
3545,,,,2024-01-27 17:07:00,,,
3546,2024-01-17 17:27:00,2024-01-17 17:30:00,,2024-01-17 17:26:00,1.0,3.0,
3547,,,,2024-01-05 05:57:00,,,
3548,2024-01-15 23:43:00,,,2024-01-15 23:39:00,4.0,,
3549,,,,2024-01-02 00:20:00,,,
3550,2024-01-23 19:13:00,2024-01-23 19:17:00,2024-01-23 19:21:00,2024-01-23 19:10:00,3.0,4.0,4.0
3551,2024-01-01 15:33:00,,,2024-01-01 15:29:00,4.0,,
3552,,,,2024-01-27 05:59:00,,,
3553,,,,2024-01-01 12:05:00,,,
3554,,,,2024-01-06 13:03:00,,,
3555,,,,2024-01-21 07:15:00,,,
3556,2024-01-07 00:31:00,2024-01-07 00:34:00,2024-01-07 00:36:00,2024-01-07 00:28:00,3.0,3.0,2.0
3557,,,,2024-01-18 22:03:00,,,
3558,,,,2024-01-21 03:43:00,,,
3559,2024-01-04 05:12:00,,,2024-01-04 05:09:00,3.0,,
3560,2024-01-08 00:09:00,,,2024-01-08 00:07:00,2.0,,
3561,2024-01-17 20:40:00,2024-01-17 20:44:00,2024-01-17 20:48:00,2024-01-17 20:38:00,2.0,4.0,4.0
3562,,,,2024-01-24 07:56:00,,,
3563,2024-01-21 15:29:00,,,2024-01-21 15:26:00,3.0,,
3564,2024-01-24 04:36:00,2024-01-24 04:39:00,2024-01-24 04:43:00,2024-01-24 04:32:00,4.0,3.0,4.0
3565,2024-02-01 03:57:00,2024-02-01 03:58:00,2024-02-01 04:01:00,2024-02-01 03:56:00,1.0,1.0,3.0
3566,,,,2024-01-28 07:33:00,,,
3567,,,,2024-01-27 06:35:00,,,
3568,,,,2024-01-16 01:26:00,,,
3569,2024-02-02 16:37:00,,,2024-02-02 16:33:00,4.0,,
3570,2024-01-24 01:54:00,,,2024-01-24 01:51:00,3.0,,
3571,,,,2024-01-29 21:35:00,,,
3572,,,,2024-01-22 03:08:00,,,
3573,2024-01-09 19:33:00,2024-01-09 19:37:00,2024-01-09 19:40:00,2024-01-09 19:31:00,2.0,4.0,3.0
3574,2024-01-27 06:12:00,,,2024-01-27 06:08:00,4.0,,
3575,2024-02-03 14:54:00,2024-02-03 14:58:00,2024-02-03 15:02:00,2024-02-03 14:53:00,1.0,4.0,4.0
3576,2024-01-24 18:15:00,2024-01-24 18:17:00,2024-01-24 18:18:00,2024-01-24 18:12:00,3.0,2.0,1.0
3577,2024-01-16 07:44:00,2024-01-16 07:46:00,2024-01-16 07:50:00,2024-01-16 07:42:00,2.0,2.0,4.0
3578,,,,2024-01-31 07:37:00,,,
3579,,,,2024-01-09 21:59:00,,,
3580,2024-01-20 09:02:00,2024-01-20 09:05:00,2024-01-20 09:07:00,2024-01-20 09:00:00,2.0,3.0,2.0
3581,2024-02-03 15:40:00,2024-02-03 15:41:00,2024-02-03 15:42:00,2024-02-03 15:39:00,1.0,1.0,1.0
3582,,,,2024-01-21 06:19:00,,,
3583,2024-01-23 20:39:00,2024-01-23 20:43:00,,2024-01-23 20:35:00,4.0,4.0,
3584,,,,2024-01-28 02:26:00,,,
3585,,,,2024-01-11 13:44:00,,,
3586,2024-01-04 20:05:00,,,2024-01-04 20:04:00,1.0,,
3587,2024-01-23 02:33:00,,,2024-01-23 02:29:00,4.0,,
3588,,,,2024-01-15 21:16:00,,,
3589,2024-01-14 19:02:00,2024-01-14 19:04:00,2024-01-14 19:08:00,2024-01-14 19:01:00,1.0,2.0,4.0
3590,,,,2024-01-19 03:26:00,,,
3591,2024-01-06 08:53:00,2024-01-06 08:56:00,2024-01-06 08:58:00,2024-01-06 08:52:00,1.0,3.0,2.0
3592,2024-01-03 03:22:00,2024-01-03 03:25:00,,2024-01-03 03:21:00,1.0,3.0,
3593,,,,2024-01-05 18:04:00,,,
3594,2024-02-01 00:12:00,,,2024-02-01 00:08:00,4.0,,
3595,,,,2024-01-09 19:23:00,,,
3596,2024-01-04 03:53:00,,,2024-01-04 03:49:00,4.0,,
3597,,,,2024-01-10 03:21:00,,,
3598,2024-01-18 23:14:00,2024-01-18 23:16:00,2024-01-18 23:17:00,2024-01-18 23:11:00,3.0,2.0,1.0
3599,2024-01-28 22:44:00,2024-01-28 22:45:00,2024-01-28 22:48:00,2024-01-28 22:41:00,3.0,1.0,3.0
3600,2024-01-24 17:49:00,2024-01-24 17:50:00,2024-01-24 17:54:00,2024-01-24 17:45:00,4.0,1.0,4.0
3601,,,,2024-01-31 12:50:00,,,
3602,2024-01-09 04:47:00,2024-01-09 04:50:00,2024-01-09 04:52:00,2024-01-09 04:44:00,3.0,3.0,2.0
3603,,,,2024-01-15 09:15:00,,,
3604,,,,2024-01-25 21:07:00,,,
3605,,,,2024-01-18 18:49:00,,,
3606,,,,2024-01-21 10:38:00,,,
3607,2024-01-02 02:34:00,2024-01-02 02:35:00,2024-01-02 02:39:00,2024-01-02 02:33:00,1.0,1.0,4.0
3608,,,,2024-01-19 02:27:00,,,
3609,2024-01-12 11:58:00,2024-01-12 12:01:00,2024-01-12 12:02:00,2024-01-12 11:54:00,4.0,3.0,1.0
3610,,,,2024-01-21 21:42:00,,,
3611,2024-01-30 16:00:00,2024-01-30 16:03:00,2024-01-30 16:06:00,2024-01-30 15:58:00,2.0,3.0,3.0
3612,,,,2024-01-13 06:22:00,,,
3613,,,,2024-01-05 01:12:00,,,
3614,2024-01-17 19:50:00,2024-01-17 19:54:00,2024-01-17 19:55:00,2024-01-17 19:48:00,2.0,4.0,1.0
3615,,,,2024-01-23 13:29:00,,,
3616,2024-02-03 18:12:00,2024-02-03 18:13:00,,2024-02-03 18:09:00,3.0,1.0,
3617,,,,2024-01-17 07:14:00,,,
3618,2024-01-20 22:18:00,,,2024-01-20 22:15:00,3.0,,
3619,2024-01-10 14:14:00,2024-01-10 14:18:00,2024-01-10 14:20:00,2024-01-10 14:11:00,3.0,4.0,2.0
3620,,,,2024-01-08 03:09:00,,,
3621,,,,2024-01-03 19:59:00,,,
3622,2024-01-29 15:36:00,,,2024-01-29 15:34:00,2.0,,
3623,2024-01-31 15:12:00,,,2024-01-31 15:08:00,4.0,,
3624,2024-01-19 18:57:00,2024-01-19 19:00:00,2024-01-19 19:04:00,2024-01-19 18:53:00,4.0,3.0,4.0
3625,,,,2024-01-23 20:40:00,,,
3626,,,,2024-01-16 13:27:00,,,
3627,2024-01-27 08:46:00,2024-01-27 08:50:00,2024-01-27 08:51:00,2024-01-27 08:44:00,2.0,4.0,1.0
3628,2024-01-21 20:19:00,2024-01-21 20:22:00,2024-01-21 20:24:00,2024-01-21 20:17:00,2.0,3.0,2.0
3629,,,,2024-01-21 07:36:00,,,
3630,,,,2024-02-03 02:16:00,,,
3631,2024-02-04 04:59:00,2024-02-04 05:02:00,,2024-02-04 04:56:00,3.0,3.0,
3632,2024-01-16 19:14:00,,,2024-01-16 19:13:00,1.0,,
3633,,,,2024-01-18 19:27:00,,,
3634,2024-01-31 14:32:00,,,2024-01-31 14:29:00,3.0,,
3635,2024-01-30 11:45:00,2024-01-30 11:47:00,2024-01-30 11:48:00,2024-01-30 11:41:00,4.0,2.0,1.0
3636,2024-02-03 04:28:00,2024-02-03 04:30:00,2024-02-03 04:33:00,2024-02-03 04:27:00,1.0,2.0,3.0
3637,,,,2024-01-05 12:10:00,,,
3638,2024-01-15 14:31:00,2024-01-15 14:34:00,,2024-01-15 14:27:00,4.0,3.0,
3639,,,,2024-01-21 01:29:00,,,
3640,2024-02-04 15:08:00,,,2024-02-04 15:07:00,1.0,,
3641,2024-01-14 11:29:00,,,2024-01-14 11:26:00,3.0,,
3642,,,,2024-01-18 02:01:00,,,
3643,,,,2024-01-06 21:28:00,,,
3644,2024-01-16 23:25:00,,,2024-01-16 23:24:00,1.0,,
3645,2024-01-16 05:08:00,2024-01-16 05:11:00,,2024-01-16 05:05:00,3.0,3.0,
3646,,,,2024-02-02 23:38:00,,,
3647,2024-01-10 04:04:00,,,2024-01-10 04:01:00,3.0,,
3648,2024-01-21 11:03:00,,,2024-01-21 11:02:00,1.0,,
3649,,,,2024-01-12 18:18:00,,,
3650,,,,2024-01-27 20:25:00,,,
3651,2024-01-26 18:02:00,,,2024-01-26 17:59:00,3.0,,
3652,2024-01-04 22:11:00,2024-01-04 22:14:00,2024-01-04 22:17:00,2024-01-04 22:07:00,4.0,3.0,3.0
3653,2024-01-23 07:27:00,,,2024-01-23 07:25:00,2.0,,
3654,,,,2024-01-30 23:52:00,,,
3655,2024-01-03 15:16:00,,,2024-01-03 15:13:00,3.0,,
3656,,,,2024-01-18 01:27:00,,,
3657,2024-01-17 14:29:00,,,2024-01-17 14:26:00,3.0,,
3658,2024-01-19 07:31:00,2024-01-19 07:35:00,2024-01-19 07:37:00,2024-01-19 07:28:00,3.0,4.0,2.0
3659,,,,2024-01-11 15:20:00,,,
3660,2024-01-24 20:53:00,2024-01-24 20:54:00,,2024-01-24 20:50:00,3.0,1.0,
3661,2024-01-08 02:37:00,2024-01-08 02:39:00,2024-01-08 02:41:00,2024-01-08 02:36:00,1.0,2.0,2.0
3662,2024-01-25 21:27:00,,,2024-01-25 21:24:00,3.0,,
3663,,,,2024-01-12 03:42:00,,,
3664,2024-01-06 15:55:00,,,2024-01-06 15:53:00,2.0,,
3665,2024-01-26 15:32:00,2024-01-26 15:33:00,2024-01-26 15:34:00,2024-01-26 15:31:00,1.0,1.0,1.0
3666,,,,2024-01-07 11:17:00,,,
3667,2024-02-02 10:43:00,2024-02-02 10:45:00,2024-02-02 10:47:00,2024-02-02 10:40:00,3.0,2.0,2.0
3668,2024-01-29 18:56:00,2024-01-29 18:59:00,2024-01-29 19:02:00,2024-01-29 18:54:00,2.0,3.0,3.0
3669,,,,2024-01-27 01:40:00,,,
3670,,,,2024-01-09 06:53:00,,,
3671,,,,2024-01-01 14:28:00,,,
3672,,,,2024-01-23 00:14:00,,,
3673,,,,2024-01-13 17:32:00,,,
3674,,,,2024-01-10 14:45:00,,,
3675,,,,2024-01-26 09:52:00,,,
3676,2024-01-09 01:31:00,2024-01-09 01:33:00,2024-01-09 01:36:00,2024-01-09 01:30:00,1.0,2.0,3.0
3677,,,,2024-01-25 22:26:00,,,
3678,2024-01-31 09:42:00,2024-01-31 09:45:00,,2024-01-31 09:41:00,1.0,3.0,
3679,,,,2024-01-05 02:14:00,,,
3680,,,,2024-01-27 23:03:00,,,
3681,2024-01-08 20:59:00,,,2024-01-08 20:55:00,4.0,,
3682,2024-01-19 08:35:00,2024-01-19 08:37:00,2024-01-19 08:39:00,2024-01-19 08:33:00,2.0,2.0,2.0
3683,2024-01-17 02:29:00,,,2024-01-17 02:27:00,2.0,,
3684,2024-01-26 04:31:00,,,2024-01-26 04:28:00,3.0,,
3685,,,,2024-01-31 22:09:00,,,
3686,,,,2024-01-13 02:53:00,,,
3687,2024-01-30 13:44:00,,,2024-01-30 13:40:00,4.0,,
3688,2024-01-26 05:53:00,2024-01-26 05:55:00,2024-01-26 05:56:00,2024-01-26 05:51:00,2.0,2.0,1.0
3689,,,,2024-01-03 00:50:00,,,
3690,,,,2024-01-13 14:49:00,,,
3691,2024-01-14 00:46:00,2024-01-14 00:48:00,,2024-01-14 00:43:00,3.0,2.0,
3692,,,,2024-01-05 07:48:00,,,
3693,2024-01-17 08:18:00,2024-01-17 08:19:00,2024-01-17 08:21:00,2024-01-17 08:17:00,1.0,1.0,2.0
3694,2024-01-16 17:16:00,2024-01-16 17:19:00,2024-01-16 17:20:00,2024-01-16 17:12:00,4.0,3.0,1.0
3695,2024-01-08 02:09:00,,,2024-01-08 02:06:00,3.0,,
3696,,,,2024-01-16 17:34:00,,,
3697,,,,2024-01-20 01:38:00,,,
3698,,,,2024-01-10 17:09:00,,,
3699,,,,2024-01-22 13:28:00,,,
3700,2024-01-26 04:59:00,2024-01-26 05:03:00,2024-01-26 05:04:00,2024-01-26 04:58:00,1.0,4.0,1.0
3701,,,,2024-01-27 06:38:00,,,
3702,,,,2024-01-16 16:31:00,,,
3703,2024-01-31 23:11:00,2024-01-31 23:14:00,,2024-01-31 23:10:00,1.0,3.0,
3704,2024-01-22 14:45:00,2024-01-22 14:49:00,2024-01-22 14:52:00,2024-01-22 14:42:00,3.0,4.0,3.0
3705,2024-01-19 17:49:00,2024-01-19 17:51:00,2024-01-19 17:52:00,2024-01-19 17:45:00,4.0,2.0,1.0
3706,2024-01-12 20:49:00,2024-01-12 20:53:00,,2024-01-12 20:45:00,4.0,4.0,
3707,2024-01-04 11:20:00,2024-01-04 11:22:00,2024-01-04 11:24:00,2024-01-04 11:17:00,3.0,2.0,2.0
3708,2024-01-22 14:51:00,2024-01-22 14:54:00,2024-01-22 14:56:00,2024-01-22 14:47:00,4.0,3.0,2.0
3709,2024-01-23 03:36:00,2024-01-23 03:37:00,2024-01-23 03:38:00,2024-01-23 03:34:00,2.0,1.0,1.0
3710,,,,2024-02-03 22:56:00,,,
3711,2024-01-10 07:58:00,2024-01-10 07:59:00,2024-01-10 08:02:00,2024-01-10 07:57:00,1.0,1.0,3.0
3712,,,,2024-01-11 08:20:00,,,
3713,,,,2024-01-02 12:33:00,,,
3714,,,,2024-01-06 04:12:00,,,
3715,2024-01-30 01:57:00,2024-01-30 02:00:00,2024-01-30 02:04:00,2024-01-30 01:54:00,3.0,3.0,4.0
3716,2024-01-04 11:29:00,,,2024-01-04 11:28:00,1.0,,
3717,,,,2024-01-21 22:25:00,,,
3718,,,,2024-01-20 20:40:00,,,
3719,2024-01-04 15:35:00,2024-01-04 15:38:00,2024-01-04 15:41:00,2024-01-04 15:34:00,1.0,3.0,3.0
3720,,,,2024-01-15 14:19:00,,,
3721,,,,2024-01-22 15:33:00,,,
3722,2024-01-07 18:58:00,2024-01-07 19:00:00,,2024-01-07 18:55:00,3.0,2.0,
3723,,,,2024-01-21 02:05:00,,,
3724,2024-01-13 07:33:00,,,2024-01-13 07:32:00,1.0,,
3725,,,,2024-02-04 07:40:00,,,
3726,2024-01-25 19:27:00,2024-01-25 19:31:00,2024-01-25 19:35:00,2024-01-25 19:26:00,1.0,4.0,4.0
3727,2024-01-08 21:07:00,2024-01-08 21:08:00,,2024-01-08 21:06:00,1.0,1.0,
3728,2024-01-18 07:48:00,2024-01-18 07:51:00,2024-01-18 07:52:00,2024-01-18 07:44:00,4.0,3.0,1.0
3729,,,,2024-01-12 03:45:00,,,
3730,,,,2024-02-02 15:55:00,,,
3731,2024-02-01 23:15:00,2024-02-01 23:16:00,2024-02-01 23:19:00,2024-02-01 23:12:00,3.0,1.0,3.0
3732,,,,2024-01-01 20:38:00,,,
3733,,,,2024-01-25 01:32:00,,,
3734,,,,2024-01-11 09:43:00,,,
3735,2024-01-08 19:01:00,,,2024-01-08 18:58:00,3.0,,
3736,2024-02-02 03:23:00,2024-02-02 03:27:00,2024-02-02 03:31:00,2024-02-02 03:21:00,2.0,4.0,4.0
3737,2024-01-11 03:31:00,2024-01-11 03:34:00,2024-01-11 03:36:00,2024-01-11 03:28:00,3.0,3.0,2.0
3738,,,,2024-01-10 12:55:00,,,
3739,2024-01-24 21:45:00,,,2024-01-24 21:42:00,3.0,,
3740,2024-01-22 13:20:00,,,2024-01-22 13:16:00,4.0,,
3741,2024-01-18 20:42:00,,,2024-01-18 20:39:00,3.0,,
3742,2024-01-25 05:25:00,2024-01-25 05:28:00,2024-01-25 05:32:00,2024-01-25 05:24:00,1.0,3.0,4.0
3743,,,,2024-01-28 17:28:00,,,
3744,2024-02-01 20:36:00,2024-02-01 20:38:00,2024-02-01 20:39:00,2024-02-01 20:33:00,3.0,2.0,1.0
3745,2024-01-21 05:01:00,2024-01-21 05:04:00,2024-01-21 05:06:00,2024-01-21 05:00:00,1.0,3.0,2.0
3746,,,,2024-01-15 08:51:00,,,
3747,2024-01-25 03:14:00,2024-01-25 03:18:00,,2024-01-25 03:10:00,4.0,4.0,
3748,,,,2024-01-19 19:53:00,,,
3749,2024-01-06 21:30:00,2024-01-06 21:32:00,2024-01-06 21:34:00,2024-01-06 21:27:00,3.0,2.0,2.0
3750,,,,2024-01-10 03:54:00,,,
3751,2024-01-03 09:06:00,2024-01-03 09:08:00,2024-01-03 09:09:00,2024-01-03 09:02:00,4.0,2.0,1.0
3752,,,,2024-01-19 04:30:00,,,
3753,2024-01-24 14:20:00,2024-01-24 14:23:00,2024-01-24 14:24:00,2024-01-24 14:18:00,2.0,3.0,1.0
3754,2024-02-03 19:09:00,2024-02-03 19:13:00,,2024-02-03 19:08:00,1.0,4.0,
3755,2024-01-07 09:00:00,2024-01-07 09:04:00,2024-01-07 09:06:00,2024-01-07 08:56:00,4.0,4.0,2.0
3756,2024-01-10 04:55:00,2024-01-10 04:56:00,2024-01-10 05:00:00,2024-01-10 04:52:00,3.0,1.0,4.0
3757,,,,2024-02-04 15:42:00,,,
3758,,,,2024-01-21 03:39:00,,,
3759,2024-01-04 00:19:00,,,2024-01-04 00:17:00,2.0,,
3760,2024-01-26 13:27:00,2024-01-26 13:28:00,,2024-01-26 13:23:00,4.0,1.0,
3761,2024-01-12 03:59:00,2024-01-12 04:02:00,,2024-01-12 03:57:00,2.0,3.0,
3762,2024-01-07 15:04:00,2024-01-07 15:05:00,2024-01-07 15:09:00,2024-01-07 15:01:00,3.0,1.0,4.0
3763,2024-01-04 10:04:00,2024-01-04 10:07:00,2024-01-04 10:09:00,2024-01-04 10:01:00,3.0,3.0,2.0
3764,,,,2024-01-14 10:32:00,,,
3765,,,,2024-01-08 20:39:00,,,
3766,,,,2024-01-04 07:35:00,,,
3767,,,,2024-01-02 04:16:00,,,
3768,2024-01-11 17:09:00,2024-01-11 17:11:00,2024-01-11 17:12:00,2024-01-11 17:08:00,1.0,2.0,1.0
3769,,,,2024-01-24 05:49:00,,,
3770,,,,2024-01-17 02:33:00,,,
3771,2024-01-06 08:51:00,2024-01-06 08:52:00,,2024-01-06 08:47:00,4.0,1.0,
3772,2024-02-02 11:24:00,2024-02-02 11:26:00,2024-02-02 11:27:00,2024-02-02 11:23:00,1.0,2.0,1.0
3773,2024-01-27 05:08:00,,,2024-01-27 05:06:00,2.0,,
3774,,,,2024-01-03 18:47:00,,,
3775,2024-01-06 03:48:00,2024-01-06 03:49:00,2024-01-06 03:52:00,2024-01-06 03:44:00,4.0,1.0,3.0
3776,,,,2024-01-03 15:25:00,,,
3777,2024-02-02 11:34:00,2024-02-02 11:38:00,2024-02-02 11:41:00,2024-02-02 11:30:00,4.0,4.0,3.0
3778,2024-01-04 23:58:00,2024-01-05 00:00:00,2024-01-05 00:04:00,2024-01-04 23:56:00,2.0,2.0,4.0
3779,2024-01-26 15:40:00,2024-01-26 15:41:00,2024-01-26 15:44:00,2024-01-26 15:39:00,1.0,1.0,3.0
3780,2024-01-07 05:01:00,2024-01-07 05:03:00,,2024-01-07 04:57:00,4.0,2.0,
3781,2024-01-04 11:04:00,2024-01-04 11:06:00,,2024-01-04 11:02:00,2.0,2.0,
3782,2024-01-23 22:00:00,2024-01-23 22:04:00,2024-01-23 22:06:00,2024-01-23 21:58:00,2.0,4.0,2.0
3783,,,,2024-01-12 16:09:00,,,
3784,2024-01-05 02:38:00,2024-01-05 02:41:00,2024-01-05 02:43:00,2024-01-05 02:36:00,2.0,3.0,2.0
3785,,,,2024-01-21 17:45:00,,,
3786,2024-01-20 04:53:00,2024-01-20 04:57:00,2024-01-20 05:01:00,2024-01-20 04:51:00,2.0,4.0,4.0
3787,2024-01-01 20:49:00,,,2024-01-01 20:45:00,4.0,,
3788,2024-01-19 22:47:00,2024-01-19 22:48:00,2024-01-19 22:51:00,2024-01-19 22:46:00,1.0,1.0,3.0
3789,,,,2024-02-03 14:33:00,,,
3790,2024-01-31 16:31:00,2024-01-31 16:35:00,,2024-01-31 16:27:00,4.0,4.0,
3791,2024-01-12 16:42:00,,,2024-01-12 16:41:00,1.0,,
3792,,,,2024-01-21 22:02:00,,,
3793,2024-01-30 11:27:00,2024-01-30 11:28:00,2024-01-30 11:30:00,2024-01-30 11:23:00,4.0,1.0,2.0
3794,2024-01-28 23:24:00,2024-01-28 23:27:00,2024-01-28 23:31:00,2024-01-28 23:21:00,3.0,3.0,4.0
3795,,,,2024-01-24 17:23:00,,,
3796,,,,2024-01-09 06:18:00,,,
3797,2024-01-19 04:40:00,,,2024-01-19 04:39:00,1.0,,
3798,2024-01-31 09:37:00,2024-01-31 09:41:00,2024-01-31 09:44:00,2024-01-31 09:35:00,2.0,4.0,3.0
3799,2024-01-05 15:32:00,2024-01-05 15:36:00,2024-01-05 15:37:00,2024-01-05 15:28:00,4.0,4.0,1.0
3800,2024-01-05 19:37:00,2024-01-05 19:39:00,2024-01-05 19:43:00,2024-01-05 19:33:00,4.0,2.0,4.0
3801,,,,2024-01-26 00:40:00,,,
3802,2024-01-11 09:38:00,2024-01-11 09:41:00,,2024-01-11 09:34:00,4.0,3.0,
3803,2024-01-13 14:55:00,2024-01-13 14:56:00,2024-01-13 14:59:00,2024-01-13 14:52:00,3.0,1.0,3.0
3804,2024-01-30 23:05:00,2024-01-30 23:07:00,2024-01-30 23:08:00,2024-01-30 23:01:00,4.0,2.0,1.0
3805,,,,2024-01-27 23:37:00,,,
3806,2024-01-13 08:14:00,,,2024-01-13 08:11:00,3.0,,
3807,,,,2024-01-28 13:26:00,,,
3808,,,,2024-01-12 13:09:00,,,
3809,,,,2024-01-02 13:49:00,,,
3810,,,,2024-01-24 07:45:00,,,
3811,2024-01-13 13:23:00,,,2024-01-13 13:19:00,4.0,,
3812,2024-01-05 22:57:00,,,2024-01-05 22:53:00,4.0,,
3813,,,,2024-01-18 07:37:00,,,
3814,2024-01-29 11:52:00,2024-01-29 11:56:00,,2024-01-29 11:49:00,3.0,4.0,
3815,2024-01-20 01:42:00,2024-01-20 01:46:00,,2024-01-20 01:39:00,3.0,4.0,
3816,,,,2024-01-14 02:15:00,,,
3817,2024-01-07 14:21:00,,,2024-01-07 14:17:00,4.0,,
3818,,,,2024-01-30 11:46:00,,,
3819,,,,2024-01-24 16:13:00,,,
3820,,,,2024-01-16 01:28:00,,,
3821,2024-01-02 07:11:00,2024-01-02 07:15:00,,2024-01-02 07:10:00,1.0,4.0,
3822,,,,2024-01-24 05:26:00,,,
3823,2024-01-08 03:10:00,2024-01-08 03:13:00,2024-01-08 03:17:00,2024-01-08 03:07:00,3.0,3.0,4.0
3824,,,,2024-01-08 12:46:00,,,
3825,,,,2024-01-20 04:13:00,,,
3826,2024-01-29 04:54:00,2024-01-29 04:55:00,2024-01-29 04:59:00,2024-01-29 04:51:00,3.0,1.0,4.0
3827,2024-01-16 19:21:00,2024-01-16 19:23:00,2024-01-16 19:26:00,2024-01-16 19:18:00,3.0,2.0,3.0
3828,2024-01-04 07:34:00,2024-01-04 07:36:00,2024-01-04 07:39:00,2024-01-04 07:31:00,3.0,2.0,3.0
3829,,,,2024-01-11 02:37:00,,,
3830,2024-01-01 20:14:00,2024-01-01 20:17:00,2024-01-01 20:19:00,2024-01-01 20:13:00,1.0,3.0,2.0
3831,,,,2024-02-03 13:14:00,,,
3832,2024-01-15 01:15:00,2024-01-15 01:19:00,2024-01-15 01:22:00,2024-01-15 01:13:00,2.0,4.0,3.0
3833,,,,2024-01-05 19:45:00,,,
3834,2024-01-17 10:06:00,2024-01-17 10:09:00,,2024-01-17 10:03:00,3.0,3.0,
3835,,,,2024-01-23 14:06:00,,,
3836,,,,2024-01-02 12:00:00,,,
3837,,,,2024-01-30 23:44:00,,,
3838,2024-01-30 11:39:00,2024-01-30 11:40:00,2024-01-30 11:43:00,2024-01-30 11:36:00,3.0,1.0,3.0
3839,2024-01-08 05:21:00,2024-01-08 05:25:00,2024-01-08 05:26:00,2024-01-08 05:17:00,4.0,4.0,1.0
3840,,,,2024-01-07 21:50:00,,,
3841,2024-01-08 06:08:00,,,2024-01-08 06:06:00,2.0,,
3842,2024-01-21 04:56:00,2024-01-21 04:58:00,2024-01-21 05:00:00,2024-01-21 04:52:00,4.0,2.0,2.0
3843,,,,2024-01-15 14:21:00,,,
3844,,,,2024-01-24 09:22:00,,,
3845,2024-01-14 11:17:00,,,2024-01-14 11:15:00,2.0,,
3846,2024-01-18 22:54:00,2024-01-18 22:57:00,2024-01-18 22:59:00,2024-01-18 22:53:00,1.0,3.0,2.0
3847,,,,2024-01-25 14:21:00,,,
3848,2024-01-09 03:15:00,2024-01-09 03:18:00,,2024-01-09 03:14:00,1.0,3.0,
3849,2024-01-24 11:31:00,2024-01-24 11:35:00,,2024-01-24 11:27:00,4.0,4.0,
3850,2024-02-02 01:43:00,2024-02-02 01:44:00,,2024-02-02 01:41:00,2.0,1.0,
3851,,,,2024-02-01 12:02:00,,,
3852,2024-01-31 22:24:00,2024-01-31 22:25:00,2024-01-31 22:29:00,2024-01-31 22:22:00,2.0,1.0,4.0
3853,2024-01-31 09:38:00,2024-01-31 09:41:00,2024-01-31 09:42:00,2024-01-31 09:37:00,1.0,3.0,1.0
3854,,,,2024-01-21 08:55:00,,,
3855,2024-01-31 11:06:00,2024-01-31 11:09:00,2024-01-31 11:10:00,2024-01-31 11:02:00,4.0,3.0,1.0
3856,2024-01-24 22:32:00,2024-01-24 22:33:00,2024-01-24 22:37:00,2024-01-24 22:29:00,3.0,1.0,4.0
3857,2024-01-03 19:53:00,,,2024-01-03 19:52:00,1.0,,
3858,,,,2024-01-12 11:11:00,,,
